date_time,comp1_inv
2012-11-01,0
2012-11-02,0
2012-11-03,0
2012-11-04,0
2012-11-05,-7.90868109561595e-05
2012-11-06,-0.000189676195637448
2012-11-07,-2.60105082453311e-05
2012-11-08,-0.000130327121073895
2012-11-09,-9.02499924791673e-05
2012-11-10,-0.000115816700768251
2012-11-11,-6.48445352267938e-05
2012-11-12,-5.07279460254654e-05
2012-11-13,-0.000131219819441528
2012-11-14,-5.49601538884309e-05
2012-11-15,-0.000109511033236599
2012-11-16,-0.00015820782179471
2012-11-17,-3.96149427564077e-05
2012-11-18,-0.000306101625739746
2012-11-19,-0.000450032346074874
2012-11-20,-0.000185908161368284
2012-11-21,-0.000206197714151055
2012-11-22,-0.000260979792707479
2012-11-23,-0.000222353987548177
2012-11-24,-0.000244349419670128
2012-11-25,-0.000131600592202665
2012-11-26,0
2012-11-27,0
2012-11-28,0
2012-11-29,0
2012-11-30,0
2012-12-01,0
2012-12-02,0
2012-12-03,0
2012-12-04,0
2012-12-05,0
2012-12-06,0
2012-12-07,0
2012-12-08,0
2012-12-09,0
2012-12-10,-0.000265792504651369
2012-12-11,-0.000293901542983101
2012-12-12,-0.000136236069861857
2012-12-13,-0.000271214021764925
2012-12-14,-0.000170230151164374
2012-12-15,0
2012-12-16,-0.000278435194208548
2012-12-17,-0.000163697378113661
2012-12-18,-0.000241116368787486
2012-12-19,-0.000524464737459123
2012-12-20,-0.000181345584235024
2012-12-21,-0.000215583615645211
2012-12-22,-8.12215724496426e-05
2012-12-23,-0.000120792398131744
2012-12-24,-0.000334001336005344
2012-12-25,-9.22126423532666e-05
2012-12-26,-0.000296551910063893
2012-12-27,-0.000322933227344992
2012-12-28,-0.000106351865145835
2012-12-29,-0.000206789591590557
2012-12-30,-0.000371264154445888
2012-12-31,0
2013-01-01,-7.39535571660997e-05
2013-01-02,-7.61614623000762e-05
2013-01-03,-0.000150105073551486
2013-01-04,-0.000132485426603074
2013-01-05,-0.000131743626902049
2013-01-06,-5.63904474582006e-05
2013-01-07,-0.000434892078097462
2013-01-08,-0.000203827426112558
2013-01-09,-0.000241270398315494
2013-01-10,-0.000116599039223917
2013-01-11,-0.000259161353858913
2013-01-12,-3.22757641287157e-05
2013-01-13,-0.000100697329003348
2013-01-14,-0.000122923111593698
2013-01-15,-0.000276902104455994
2013-01-16,-0.000113644112098552
2013-01-17,-7.16965800731305e-05
2013-01-18,-7.50375187593797e-05
2013-01-19,-3.12763894536015e-05
2013-01-20,-0.00021143884131515
2013-01-21,-0.000341802438190726
2013-01-22,-0.000189870413442825
2013-01-23,-2.19096446255642e-05
2013-01-24,0
2013-01-25,-0.000114850120592627
2013-01-26,-6.6476101841388e-05
2013-01-27,-5.24865503214801e-05
2013-01-28,-0.000291198524594142
2013-01-29,-0.00018224064877671
2013-01-30,-0.000237219784129996
2013-01-31,-0.000214621059691482
2013-02-01,-8.73311597578016e-05
2013-02-02,-0.000187357140180612
2013-02-03,-0.00013028042862261
2013-02-04,0.000611097531165974
2013-02-05,0.000864919867718138
2013-02-06,0.0028246506030015
2013-02-07,0.00613633827959389
2013-02-08,0.00880080304409739
2013-02-09,0.00493558641458926
2013-02-10,0.0123633014849776
2013-02-11,0.00047714872518308
2013-02-12,0.000286497769410224
2013-02-13,0
2013-02-14,0.000290662468208793
2013-02-15,0.000346532366122996
2013-02-16,0.000390428914049863
2013-02-17,0.000255023972253392
2013-02-18,-4.20831141504472e-05
2013-02-19,0.000428871638718532
2013-02-20,0.000566745139070538
2013-02-21,0.000244232776038544
2013-02-22,0.000314785219623226
2013-02-23,0.000365764447695684
2013-02-24,0.00055668016194332
2013-02-25,0.000768463902965855
