date_time,comp2_inv
2012-11-01,0.0370143944867448
2012-11-02,0.0315633343221596
2012-11-03,0.0285111331237349
2012-11-04,0.0249098251996177
2012-11-05,0.02841852740358
2012-11-06,0.0282617531499797
2012-11-07,0.0235395099620247
2012-11-08,0.0248664147008993
2012-11-09,0.0286393309467224
2012-11-10,0.0264834189090067
2012-11-11,0.024673345653795
2012-11-12,0.0236138588748542
2012-11-13,0.0251417174049968
2012-11-14,0.0277548777136576
2012-11-15,0.0285276241581339
2012-11-16,0.0281926338438172
2012-11-17,0.0362476726221131
2012-11-18,0.0237738929324536
2012-11-19,0.00886001181334909
2012-11-20,0.0106764401242929
2012-11-21,0.0141098150111936
2012-11-22,0.014801282529267
2012-11-23,0.0136006522383635
2012-11-24,0.0144573406638159
2012-11-25,0.0157920710643198
2012-11-26,0.011582247153935
2012-11-27,0.0122152612126137
2012-11-28,0.0160249629786334
2012-11-29,0.01785020182389
2012-11-30,0.014047800661073
2012-12-01,0.0152681441380477
2012-12-02,0.0162331115144182
2012-12-03,0.0127722506050013
2012-12-04,0.0125032410475066
2012-12-05,0.016207586990638
2012-12-06,0.0325198328589596
2012-12-07,0.0159406303038371
2012-12-08,0.0172753385309807
2012-12-09,0.0165269862554475
2012-12-10,0.0112814151974248
2012-12-11,0.0163115356355621
2012-12-12,0.017247486444511
2012-12-13,0.019493507814354
2012-12-14,0.0174315674792319
2012-12-15,0.0175964378987027
2012-12-16,0.0202561603786719
2012-12-17,0.0148146127192863
2012-12-18,0.0140751680279695
2012-12-19,0.0125563028321096
2012-12-20,0.0158072900924862
2012-12-21,0.0148136741607638
2012-12-22,0.0143356075373619
2012-12-23,0.0164680302786278
2012-12-24,0.0137417692527913
2012-12-25,0.0207017382083084
2012-12-26,0.018035747984795
2012-12-27,0.0157740461049285
2012-12-28,0.0163781872324586
2012-12-29,0.0192314320179218
2012-12-30,0.016521254872842
2012-12-31,0.000192960790367397
2013-01-01,0.0119804762609081
2013-01-02,0.0156130997715156
2013-01-03,0.0148604022815971
2013-01-04,0.0150503444621092
2013-01-05,0.0219023779724656
2013-01-06,0.0136746835086136
2013-01-07,0.0142598823502483
2013-01-08,0.0145170422375722
2013-01-09,0.0173056676609932
2013-01-10,0.017979571848328
2013-01-11,0.0146426164930286
2013-01-12,0.0146854726785657
2013-01-13,0.0133172217606928
2013-01-14,0.0191964925938825
2013-01-15,0.0176365340376587
2013-01-16,0.0157283451144396
2013-01-17,0.0208876036613054
2013-01-18,0.01935967983992
2013-01-19,0.0184217933881713
2013-01-20,0.01503858758854
2013-01-21,0.00954768144012761
2013-01-22,0.0113210234015285
2013-01-23,0.0127733228167039
2013-01-24,0.0104813562875036
2013-01-25,0.0112553118180774
2013-01-26,0.00967227281792196
2013-01-27,0.0109959322923501
2013-01-28,0.00917275352471547
2013-01-29,0.0119139824137774
2013-01-30,0.0123591507531728
2013-01-31,0.010784708249497
2013-02-01,0.0215125756870051
2013-02-02,0.00985498557350021
2013-02-03,0.0101293033254079
2013-02-04,0.0120752872158396
2013-02-05,0.0127194098193844
2013-02-06,0.0118880947117628
2013-02-07,0.0123842463460895
2013-02-08,0.00789037514298387
2013-02-09,0.013217333110256
2013-02-10,0.01068262921607
2013-02-11,0.0268655477874821
2013-02-12,0.0184177137478001
2013-02-13,0.0209349979931132
2013-02-14,0.0199588228170038
2013-02-15,0.0212539851222104
2013-02-16,0.0198560990573931
2013-02-17,0.0229011527083546
2013-02-18,0.0290583903208837
2013-02-19,0.028026761590256
2013-02-20,0.033459761095126
2013-02-21,0.0375674415506561
2013-02-22,0.0554506271490145
2013-02-23,0.0323560857576951
2013-02-24,0.026417004048583
2013-02-25,0.0232200714463737
2013-02-26,0.0218419503481315
2013-02-27,0.0192078557048359
2013-02-28,0.0244702050611755
2013-03-01,0.0210720887245841
2013-03-02,0.0219685081976084
2013-03-03,0.0174596713725658
2013-03-04,0.0148353500917844
2013-03-05,0.0178344418446119
2013-03-06,0.0254627074364352
2013-03-07,0.01952346171309
2013-03-08,0.0200068360487638
2013-03-09,0.0173805903633408
2013-03-10,0.01673356982823
2013-03-11,0.0143135234169243
2013-03-12,0.0123395263535603
2013-03-13,0.0137747956773479
2013-03-14,0.0157750486432203
2013-03-15,0.0202626813670433
2013-03-16,0.0124848418035498
2013-03-17,0.0109685251018816
2013-03-18,0.00970140583246195
2013-03-19,0.011703511053316
2013-03-20,0.0137766565493319
2013-03-21,0.0137998575498576
2013-03-22,0.0129339198622932
2013-03-23,0.0177034939659675
2013-03-24,0.0115056100827789
2013-03-25,0.0114224003655168
2013-03-26,0.0115652882379826
2013-03-27,0.0169315971928638
2013-03-28,0.0150417580470083
2013-03-29,0.0104973821989529
2013-03-30,0.0136826583450499
2013-03-31,0.011743450767841
2013-04-01,0.0104929036432008
2013-04-02,0.0138858839958303
2013-04-03,0.0132954943047078
2013-04-04,0.0110521944675142
2013-04-05,0.0138510770406457
2013-04-06,0.0121327849588719
2013-04-07,0.0126307922272048
2013-04-08,0.0140499744158281
2013-04-09,0.0169056103422557
2013-04-10,0.0161832255869343
2013-04-11,0.0169544321822713
2013-04-12,0.0174141161773891
2013-04-13,0.0132712251713834
2013-04-14,0.0158842309101376
2013-04-15,0.0131796089069741
2013-04-16,0.0132863047194512
2013-04-17,0.0133668717778147
2013-04-18,0.0178494672307309
2013-04-19,0.0155038759689922
2013-04-20,0.0147437103958843
2013-04-21,0.0142794483161947
2013-04-22,0.0114576962283384
2013-04-23,0.0136922503725782
2013-04-24,0.0156026579190849
2013-04-25,0.0157219799948705
2013-04-26,0.0149503271141265
2013-04-27,0.0153263186385628
2013-04-28,0.0153115243654133
2013-04-29,0.0139304911575233
2013-04-30,0.0140652594399125
2013-05-01,0.0144407196556444
2013-05-02,0.0168232280102477
2013-05-03,0.0133619428459963
2013-05-04,0.0169181815317728
2013-05-05,0.0118829746101302
2013-05-06,0.0141069305334435
2013-05-07,0.0131701995012469
2013-05-08,0.0135785705468461
2013-05-09,0.0134354171939593
2013-05-10,0.0154471746299373
2013-05-11,0.0145922482529323
2013-05-12,0.00990020592428323
2013-05-13,0.0181263764187701
2013-05-14,0.0174387809151286
2013-05-15,0.0170381856949021
2013-05-16,0.0147071094793057
2013-05-17,0.0151337696635664
2013-05-18,0.01524834289451
2013-05-19,0.0169295527082659
2013-05-20,0.0160239804603656
2013-05-21,0.0150813189369415
2013-05-22,0.0195296485408669
2013-05-23,0.0158035751664085
2013-05-24,0.0200992555831266
2013-05-25,0.0191374743295931
2013-05-26,0.0135783397024148
2013-05-27,0.0140428197982155
2013-05-28,0.0140738693930183
2013-05-29,0.0178845966721806
2013-05-30,0.0182344369788715
2013-05-31,0.0127290345313601
2013-06-01,0.012796715041062
2013-06-02,0.0159065378566614
2013-06-03,0.0137009005027347
2013-06-04,0.0147564443288048
2013-06-05,0.014972562415961
2013-06-06,0.0184969444274123
2013-06-07,0.015528361901396
2013-06-08,0.0161874914838534
2013-06-09,0.015632599180157
2013-06-10,0.0158324177308669
2013-06-11,0.0169731002626574
2013-06-12,0.0220166445104074
2013-06-13,0.0151148144559636
2013-06-14,0.0172564821303434
2013-06-15,0.0174195029558629
2013-06-16,0.0168692974190435
2013-06-17,0.0211520016154273
2013-06-18,0.0246320953048353
2013-06-19,0.021304363810154
2013-06-20,0.0261649593333212
2013-06-21,0.0275806954623421
2013-06-22,0.0270479907921733
2013-06-23,0.0265454098562124
2013-06-24,0.012437596089067
2013-06-25,0.0108428912055972
2013-06-26,0.0121380325018391
2013-06-27,0.0120044891578821
2013-06-28,0.0130545576071518
2013-06-29,0.014799911806857
2013-06-30,0.0117376765769659
