date_time,comp1_rate_percent_diff
2012-11-01,0
2012-11-02,0
2012-11-03,0
2012-11-04,0
2012-11-05,0.0491129096037751
2012-11-06,0.0821839859097683
2012-11-07,0.0441138219840816
2012-11-08,0.0704287762283331
2012-11-09,0.0625131614572365
2012-11-10,0.0598772342971857
2012-11-11,0.109068508251467
2012-11-12,0.073073606249683
2012-11-13,0.0929298761284904
2012-11-14,0.0826051112943116
2012-11-15,0.125006844439577
2012-11-16,0.0842931274522212
2012-11-17,0.110684150061403
2012-11-18,0.146622678729338
2012-11-19,0.135037830844092
2012-11-20,0.129126497224657
2012-11-21,0.104365500176741
2012-11-22,0.115092088583998
2012-11-23,0.143270085976875
2012-11-24,0.143881083282427
2012-11-25,0.111202500411252
2012-11-26,0
2012-11-27,0
2012-11-28,0
2012-11-29,0
2012-11-30,0
2012-12-01,0
2012-12-02,0
2012-12-03,0.000779779510621135
2012-12-04,0
2012-12-05,0.000703501271713837
2012-12-06,0.00102949191546055
2012-12-07,0.00199673866018836
2012-12-08,0.000492408699220353
2012-12-09,0.000569896077774053
2012-12-10,47.0330173355778
2012-12-11,39.0130492285085
2012-12-12,51.5190594261737
2012-12-13,53.7283791572024
2012-12-14,53.9973444096418
2012-12-15,46.1011688144882
2012-12-16,62.1194138939162
2012-12-17,34.5096172209642
2012-12-18,38.2661321920492
2012-12-19,20.6726106003579
2012-12-20,13.8501480988938
2012-12-21,12.55346473668
2012-12-22,9.24565464587394
2012-12-23,21.9354163311322
2012-12-24,0.198015077774597
2012-12-25,0.132601779703997
2012-12-26,0.167228318011485
2012-12-27,0.195548489666137
2012-12-28,0.11637552843583
2012-12-29,0.120351542305704
2012-12-30,0.176938308273003
2012-12-31,0.0015050941648657
2013-01-01,0.149497115811271
2013-01-02,0.174689007362275
2013-01-03,0.199489642749925
2013-01-04,0.153974562798092
2013-01-05,0.149067913839668
2013-01-06,0.182987002001861
2013-01-07,56.9642930714825
2013-01-08,85.4384101460763
2013-01-09,48.2785137743464
2013-01-10,54.2428291590877
2013-01-11,72.2950033690976
2013-01-12,64.8089920278863
2013-01-13,62.7135412733177
2013-01-14,49.7850074778226
2013-01-15,53.9977847831644
2013-01-16,39.0829147441871
2013-01-17,11.8202327748966
2013-01-18,19.8160830415208
2013-01-19,14.1230725924999
2013-01-20,12.4411935722592
2013-01-21,0.239216133075083
2013-01-22,0.195685194854512
2013-01-23,0.188422943779852
2013-01-24,0.135890784267484
2013-01-25,0.244917882163776
2013-01-26,0.187396131090873
2013-01-27,0.25957223461488
2013-01-28,0.19272489019389
2013-01-29,0.242311722629733
2013-01-30,0.226853279563516
2013-01-31,0.249818913480885
2013-02-01,0.168782021425245
2013-02-02,0.15906621201334
2013-02-03,0.204475132723187
2013-02-04,0.17360058665363
2013-02-05,0.241567031289748
2013-02-06,0.216073490040036
2013-02-07,0.176012495816133
2013-02-08,0.145761841398791
2013-02-09,0.154955105682896
2013-02-10,0.282076666282952
2013-02-11,0.187726904964421
2013-02-12,0.157901199197806
2013-02-13,0.174789276887002
2013-02-14,0.194259416252876
2013-02-15,0.20117358961327
2013-02-16,0.138100284455352
2013-02-17,0.185147403855962
2013-02-18,0.24608100999474
2013-02-19,0.191448299523952
2013-02-20,0.222970616444328
2013-02-21,0.162836652678789
2013-02-22,0.164414741633977
2013-02-23,0.158741770299927
2013-02-24,0.213537449392713
2013-02-25,0.162935116723436
2013-02-26,0.180764468262185
2013-02-27,0.140371420354164
2013-02-28,0.162399022905998
2013-03-01,0.171002772643253
2013-03-02,0.148098046642498
2013-03-03,0.191413697808436
2013-03-04,0.878395084853707
2013-03-05,2.37323359802495
2013-03-06,1.00870221142878
