date_time,comp8_inv
2012-11-01,0.0071694547879731
2012-11-02,0.00492435479086325
2012-11-03,0.00680477195400319
2012-11-04,0.00490180966180596
2012-11-05,0.000474520865736958
2012-11-06,0.000785801381926568
2012-11-07,0.0031732820059304
2012-11-08,0.00182457969503454
2012-11-09,0.00285791642850696
2012-11-10,0.00169864494460101
2012-11-11,0.00191291378919042
2012-11-12,0.00238421346319687
2012-11-13,0.000577367205542726
2012-11-14,0.00384721077219016
2012-11-15,0.00101297705743854
2012-11-16,0.00446146057461081
2012-11-17,0.00297112070673058
2012-11-18,0.00227875654717366
2012-11-19,-0.0015188591680027
2012-11-20,0.00135447374711178
2012-11-21,0.00170849534582302
2012-11-22,0.00290806054731191
2012-11-23,0.00429884375926475
2012-11-24,0.00281001832620648
2012-11-25,0.00391511761802928
2012-11-26,-0.000197987130836496
2012-11-27,0.00214946656530971
2012-11-28,0.00581764332557648
2012-11-29,0.00487367319479743
2012-11-30,0.00683320620391559
2012-12-01,0.00630181018440196
2012-12-02,0.00393224440411373
2012-12-03,0.00336111858026351
2012-12-04,0.00593471810089021
2012-12-05,0.00411277666540397
2012-12-06,0.00535941379519167
2012-12-07,0.00519152051648973
2012-12-08,0.00303652031185884
2012-12-09,0.00767683540060342
2012-12-10,0.00129943002274003
2012-12-11,0.00470242468772961
2012-12-12,0.00656657856734149
2012-12-13,0.00501745940265112
2012-12-14,0.00657088383494485
2012-12-15,0.00256882305090551
2012-12-16,0.00424613671168036
2012-12-17,0.00155512509207978
2012-12-18,0.00307423370204045
2012-12-19,0.00404146356512618
2012-12-20,0.00350601462854379
2012-12-21,0.00526639975361873
2012-12-22,0.00564489928525016
2012-12-23,0.00676437429537768
2012-12-24,0.00257658173489837
2012-12-25,0.00742311770943796
2012-12-26,0.00741379775159734
2012-12-27,0.00675675675675676
2012-12-28,0.00794980191965117
2012-12-29,0.00803032914009995
2012-12-30,0.00519769816224244
2012-12-31,0.000501698054955233
2013-01-01,-0.00332791007247449
2013-01-02,-0.000837776085300838
2013-01-03,0.00265185629940959
2013-01-04,0.00190779014308426
2013-01-05,0.0032606547658257
2013-01-06,0.00219922745086982
2013-01-07,0.00171667925564788
2013-01-08,0.00289887894915638
2013-01-09,0.00372872433760309
2013-01-10,0.00228534116878877
2013-01-11,0.00300627170476339
2013-01-12,0.00290481877158442
2013-01-13,0.00337336052161216
2013-01-14,0.000839974595890271
2013-01-15,0.00477123626139559
2013-01-16,0.00672773143623429
2013-01-17,0.00561623210572856
2013-01-18,0.00780390195097549
2013-01-19,0.00713101679542114
2013-01-20,0.0042023469711386
2013-01-21,0.00216474877520793
2013-01-22,0.00403474628566004
2013-01-23,-0.00120503045440603
2013-01-24,0.00277755941618846
2013-01-25,0.00505340530607557
2013-01-26,0.00405504221232467
2013-01-27,0.00438262695184359
2013-01-28,0.00322745031425174
2013-01-29,0.00353091257004875
2013-01-30,0.00455461985529593
2013-01-31,0.00241448692152918
2013-02-01,0.00704471355379599
2013-02-02,0.00543335706523776
2013-02-03,0.00250789825098525
2013-02-04,0.00141774627230506
2013-02-05,0.00389213940473162
2013-02-06,0.00132635767445288
2013-02-07,0.00296775633158541
2013-02-08,0.000140065830940542
2013-02-09,0.00432212369639172
2013-02-10,-0.0061471163807989
2013-02-11,0.0015144285625376
2013-02-12,0.00116645520402734
2013-02-13,0.00361239622282781
2013-02-14,0.00455371200193775
2013-02-15,0.00522108764958647
2013-02-16,0.00337442132857382
2013-02-17,0.0049474650617158
2013-02-18,0.00414518674381904
2013-02-19,0.00364540892910752
2013-02-20,0.00538407882117011
2013-02-21,0.00239792180110571
2013-02-22,0.00469756404668507
2013-02-23,0.00649935287828485
2013-02-24,0.00569331983805668
2013-02-25,0.00367616515743125
2013-02-26,0.00343056655096117
2013-02-27,0.00273224043715847
2013-02-28,0.0044569200111423
2013-03-01,0.000508317929759704
2013-03-02,0.00211027541799686
2013-03-03,0.00334197390689603
2013-03-04,0.00391488405199865
2013-03-05,0.00272675350516793
2013-03-06,0.00509622106928653
2013-03-07,0.00515229879384883
2013-03-08,0.00382818730773613
2013-03-09,0.00338174382635139
2013-03-10,0.00557785660941001
2013-03-11,0.00332073743272644
2013-03-12,0.00330914600111634
2013-03-13,0.00599903848163709
2013-03-14,0.00518861016381781
2013-03-15,0.00550118046164073
2013-03-16,0.00352772571932532
2013-03-17,0.00247116968698517
2013-03-18,0.00499593354246544
2013-03-19,0.00811195739674283
2013-03-20,0.0105246560763136
2013-03-21,0.010105056980057
2013-03-22,0.0115951037582481
2013-03-23,0.0111334084723864
2013-03-24,0.00941966932349648
2013-03-25,0.00650038420801229
2013-03-26,0.00437175844047453
2013-03-27,0.0066584932780925
2013-03-28,0.00356660242351742
2013-03-29,-0.0043979057591623
2013-03-30,0.00534961078152327
2013-03-31,0.002739167176618
2013-04-01,0.00331567668108851
2013-04-02,0.00475975060480302
2013-04-03,0.00616180072308829
2013-04-04,0.00238505930705509
2013-04-05,0.00527773797583226
2013-04-06,0.00381903642773208
2013-04-07,0.00376183358246139
2013-04-08,0.00494627323895616
2013-04-09,0.00563520344741858
2013-04-10,0.00508251105818306
2013-04-11,0.00411623353506586
2013-04-12,0.0043472829481574
2013-04-13,0.00492177887150642
2013-04-14,0.00240749463547391
2013-04-15,0.00472476545721714
2013-04-16,0.0022937268733906
2013-04-17,0.00370031598203892
2013-04-18,0.0048865461620252
2013-04-19,0.003736179946626
2013-04-20,0.00658761528326746
2013-04-21,0.00392319313806716
2013-04-22,0.00108053007135576
2013-04-23,0.000745156482861401
2013-04-24,0.00229203465388174
2013-04-25,-0.000615542446781226
2013-04-26,0.00176883935061788
2013-04-27,0.00213147477754847
2013-04-28,-0.00010859237138591
2013-04-29,-0.000348775183619876
2013-04-30,0.000967117988394584
2013-05-01,0.00194394303056751
2013-05-02,0.00102476515798463
2013-05-03,0.00273090802691895
2013-05-04,0.00623798872121231
2013-05-05,0.00350560639257636
2013-05-06,0.00530017532899377
2013-05-07,0.00564993765586035
2013-05-08,0.00382668806320207
2013-05-09,0.00535729351219101
2013-05-10,0.00493416974535717
2013-05-11,0.00230890004002093
2013-05-12,0.00271925656053646
2013-05-13,0.00607977111449922
2013-05-14,0.00566352931589455
2013-05-15,0.00581508044194611
2013-05-16,0.00604973297730307
2013-05-17,0.00454702032380296
2013-05-18,0.00683648901703177
2013-05-19,0.00441741061103659
2013-05-20,0.00129524091481015
2013-05-21,0.00157016302556846
2013-05-22,0.00436062763221647
2013-05-23,0.00318164692091933
2013-05-24,0.00503045341755019
2013-05-25,0.00553587904401917
2013-05-26,0.00338780930698973
2013-05-27,0.000691338820835223
2013-05-28,0.00285530072764115
2013-05-29,0.00301644448769096
2013-05-30,0.00445235975066785
2013-05-31,0.00341349541930937
2013-06-01,0.00196872539093261
2013-06-02,0.00276342394967423
2013-06-03,0.00200725558440602
2013-06-04,0.00373557343840021
2013-06-05,0.00363411709125268
2013-06-06,0.00380158194861733
2013-06-07,0.00470489485774872
2013-06-08,0.00596811554707726
2013-06-09,0.00430764955186549
2013-06-10,0.00329616887912246
2013-06-11,0.00340548863327597
2013-06-12,0.00624624405878389
2013-06-13,0.00556147660110454
2013-06-14,0.00799316748423266
2013-06-15,0.00619870286403031
2013-06-16,0.00641217163475903
2013-06-17,0.00198562942770121
2013-06-18,0.00481779957953749
2013-06-19,0.00455865593176721
2013-06-20,0.00780581888316745
2013-06-21,0.00808903789178232
2013-06-22,0.00457889205824951
2013-06-23,0.00548932858137725
2013-06-24,0.00418041424104752
2013-06-25,0.00419444106027116
2013-06-26,0.00456430147796429
2013-06-27,0.00336686841155958
2013-06-28,0.00893976104937756
2013-06-29,0.00490574357843678
2013-06-30,0.00316189349650827
