date_time,comp8_rate_percent_diff
2012-11-01,19.5818373812038
2012-11-02,8.91450608128152
2012-11-03,8.37383177570093
2012-11-04,1.67040725097882
2012-11-05,2.57577834603116
2012-11-06,8.11835794607777
2012-11-07,11.5916090100401
2012-11-08,5.71987488596377
2012-11-09,8.20330314972474
2012-11-10,9.06053352893487
2012-11-11,4.60376746749668
2012-11-12,10.4100086237508
2012-11-13,59.3963363426412
2012-11-14,12.7116515526243
2012-11-15,8.55639818211685
2012-11-16,2.21664979116568
2012-11-17,5.11389296042467
2012-11-18,2.10033331065914
2012-11-19,1.56102157342559
2012-11-20,1.81536663745253
2012-11-21,6.1349122186874
2012-11-22,1.63511296696741
2012-11-23,5.69800622591165
2012-11-24,1.91561800040725
2012-11-25,1.92775127488074
2012-11-26,2.45051971621845
2012-11-27,8.28532858004142
2012-11-28,10.9338375290882
2012-11-29,3.85767678277769
2012-11-30,6.7603610475464
2012-12-01,12.5192014887498
2012-12-02,1.96118168985683
2012-12-03,16.6985211078247
2012-12-04,7.29385497392757
2012-12-05,8.74665836895936
2012-12-06,16.0007569793496
2012-12-07,6.28280475223801
2012-12-08,2.4896183832581
2012-12-09,2.21954408313778
2012-12-10,2.25468828445704
2012-12-11,6.37190301249082
2012-12-12,2.5257349935969
2012-12-13,6.06017561107909
2012-12-14,2.51593354214899
2012-12-15,2.37329280301409
2012-12-16,2.17377836558541
2012-12-17,2.25266690311844
2012-12-18,2.21872268603635
2012-12-19,2.46498426605788
2012-12-20,2.63171734268271
2012-12-21,2.52796427471512
2012-12-22,2.85233918128655
2012-12-23,2.33535996134643
2012-12-24,2.08144861150873
2012-12-25,2.29286735211397
2012-12-26,2.4449626614186
2012-12-27,2.29357114467409
2012-12-28,2.2183403791444
2012-12-29,2.12076512148889
2012-12-30,1.73089536538581
2012-12-31,0.0227307811052794
2013-01-01,1.60412660848987
2013-01-02,1.84686468646865
2013-01-03,1.86463024116882
2013-01-04,1.75445151033386
2013-01-05,1.5304657137211
2013-01-06,1.34984633603068
2013-01-07,1.79541761084026
2013-01-08,4.93878382969086
2013-01-09,1.94953061940691
2013-01-10,1.89426799123175
2013-01-11,1.84167832892759
2013-01-12,1.71464996933802
2013-01-13,1.68333207461672
2013-01-14,1.9076437688226
2013-01-15,1.99929709465792
2013-01-16,2.13482737459372
2013-01-17,2.19491910235882
2013-01-18,2.18869434717359
2013-01-19,1.90742188721734
2013-01-20,1.60601014906438
2013-01-21,1.76675401617865
2013-01-22,1.70880998718375
2013-01-23,1.82754918715218
2013-01-24,1.75675392395776
2013-01-25,1.90298036062938
2013-01-26,1.58984245163864
2013-01-27,1.61816034641123
2013-01-28,1.79523890412289
2013-01-29,1.69221832429723
2013-01-30,1.80963112323568
2013-01-31,1.86814218645205
2013-02-01,2.06418840242198
2013-02-02,1.6646307190767
2013-02-03,1.47216884343549
2013-02-04,1.77800048887802
2013-02-05,2.14563724243195
2013-02-06,2.30322010168742
2013-02-07,2.11560861318755
2013-02-08,2.28827882438079
2013-02-09,1.9245440856617
2013-02-10,1.78724530908254
2013-02-11,2.19432400473
2013-02-12,2.19837924119019
2013-02-13,2.32623529163234
2013-02-14,2.20964030519559
2013-02-15,2.09012151734972
2013-02-16,1.92657147637905
2013-02-17,1.78468326022646
2013-02-18,1.61969489742241
2013-02-19,1.74454260839731
2013-02-20,1.84139855262011
2013-02-21,1.77077643819801
2013-02-22,1.72562835972686
2013-02-23,1.69453041472061
2013-02-24,1.42742914979757
2013-02-25,4.15373431918252
2013-02-26,1.88053914702718
2013-02-27,1.90794609474506
2013-02-28,2.14660695536652
2013-03-01,1.96739833641405
2013-03-02,1.81889508143499
2013-03-03,1.564065211337
2013-03-04,2.01269995879069
2013-03-05,2.06081765757135
2013-03-06,2.07088714722008
2013-03-07,2.09207019760349
2013-03-08,1.97156203714253
2013-03-09,1.70088606931264
2013-03-10,1.65888722927558
2013-03-11,2.80356120462613
2013-03-12,1.72442388964197
2013-03-13,1.88923726510733
2013-03-14,2.5849739523401
2013-03-15,2.13688770715383
2013-03-16,1.59169330834528
2013-03-17,1.38589265585711
2013-03-18,2.73850741644398
2013-03-19,1.44799471587508
2013-03-20,1.38635736528834
2013-03-21,4.16846955128205
2013-03-22,1.5457349144114
2013-03-23,1.37001401984771
2013-03-24,1.21480798366379
2013-03-25,1.5659280181097
2013-03-26,1.56346004808934
2013-03-27,1.85607085482371
2013-03-28,1.70572207084469
2013-03-29,1.53319371727749
2013-03-30,1.557662631597
2013-03-31,1.41300230206603
2013-04-01,1.70807892927904
