date_time,comp6_rate
2012-11-01,0.00658589451453343
2012-11-02,0.00625927024621774
2012-11-03,0.00396227227701451
2012-11-04,0.00594999537565126
2012-11-05,0.00653784303904252
2012-11-06,0.00517545048096464
2012-11-07,0.00504603859959424
2012-11-08,0.00612537469047309
2012-11-09,0.00715983273668061
2012-11-10,0.00409219009381153
2012-11-11,0.00748954381869468
2012-11-12,0.00339877238370618
2012-11-13,0.00419903422212891
2012-11-14,0.00469909315746084
2012-11-15,0.00454470787931884
2012-11-16,0.00376534615871409
2012-11-17,0.00277304599294854
2012-11-18,0.00690429222501871
2012-11-19,0.00315022642252412
2012-11-20,0.00565691976734922
2012-11-21,0.00624484505714622
2012-11-22,0.0099172321228842
2012-11-23,0.00507708271568337
2012-11-24,0.00464263897373244
2012-11-25,0.00437571969073861
2012-11-26,0.00415772974756641
2012-11-27,0.00498047130986395
2012-11-28,0.0053680981595092
2012-11-29,0.00633876513679175
2012-11-30,0.0045766590389016
2012-12-01,0.0063441042124852
2012-12-02,0.00712509242454796
2012-12-03,0.00650712557139016
2012-12-04,0.00855636541730287
2012-12-05,0.00719735916445695
2012-12-06,0.00802398110579543
2012-12-07,0.00579054211454624
2012-12-08,0.00939679934345507
2012-12-09,0.00636942675159236
2012-12-10,0.00812143764212516
2012-12-11,0.00705363703159442
2012-12-12,0.00643034249747963
2012-12-13,0.00579719971522528
2012-12-14,0.00854555358845159
2012-12-15,0.00646487134477887
2012-12-16,0.00633440066824447
2012-12-17,0.00619321747196682
2012-12-18,0.00669097923385274
2012-12-19,0.00644783118405627
2012-12-20,0.00335489330834794
2012-12-21,0.00637511549122267
2012-12-22,0.00511695906432749
2012-12-23,0.00740860041874698
2012-12-24,0.00610745300124058
2012-12-25,0.00502558900825303
2012-12-26,0.0035047043916642
2012-12-27,0.00484399841017488
2012-12-28,0.00568982478530217
2012-12-29,0.00403239703601585
2012-12-30,0.00711589629354619
2012-12-31,0.000115776474220438
2013-01-01,0.00650791303061677
2013-01-02,0.00444275196750444
2013-01-03,0.0054037826478535
2013-01-04,0.00627980922098569
2013-01-05,0.00260193663131546
2013-01-06,0.00459582146784335
2013-01-07,0.00611137815010643
2013-01-08,0.0058883478654739
2013-01-09,0.00313651517810142
2013-01-10,0.00457068233757754
2013-01-11,0.00598662727414088
2013-01-12,0.00406674628021818
2013-01-13,0.0042796364826423
2013-01-14,0.00440474483210752
2013-01-15,0.00519723949902019
2013-01-16,0.00354569629747483
2013-01-17,0.00604641158616734
2013-01-18,0.0051775887943972
2013-01-19,0.00534826259656585
2013-01-20,0.00792895654931811
2013-01-21,0.00583342827845505
2013-01-22,0.00557744339488299
2013-01-23,0.00468866394987073
2013-01-24,0.00495244084584545
2013-01-25,0.00393361663029746
2013-01-26,0.00601608721664562
2013-01-27,0.00561606088439837
2013-01-28,0.00463490984979009
2013-01-29,0.00343979224566039
2013-01-30,0.00476811766101293
2013-01-31,0.00507042253521127
2013-02-01,0.00523986958546809
2013-02-02,0.00296024281485367
2013-02-03,0.00465752532325831
2013-02-04,0.0024443901246639
2013-02-05,0.0044772322564233
2013-02-06,0.00397907302335863
2013-02-07,0.00345866339395292
2013-02-08,0.00366505590961085
2013-02-09,0.00278846690089789
2013-02-10,0.0040290088638195
2013-02-11,0.00504118000954297
2013-02-12,0.00560717062988581
2013-02-13,0.00494327904176437
2013-02-14,0.0065883492793993
2013-02-15,0.00443561428637435
2013-02-16,0.00518712700094818
2013-02-17,0.00275425890033663
2013-02-18,0.00422935297211994
2013-02-19,0.00441737787880088
2013-02-20,0.00503531258174209
