date_time,comp6_rate_percent_diff
2012-11-01,0.410465180903685
2012-11-02,0.322278255710472
2012-11-03,0.2259787243206
2012-11-04,0.372784166229923
2012-11-05,0.382252919621438
2012-11-06,0.378376913697331
2012-11-07,0.291837902512615
2012-11-08,0.396246578913072
2012-11-09,0.452844378929635
2012-11-10,0.398718295178165
2012-11-11,0.406542813604383
2012-11-12,0.260868462435956
2012-11-13,0.321278605920638
2012-11-14,0.285600439681231
2012-11-15,0.33677380496085
2012-11-16,0.246899126692824
2012-11-17,0.185992156241334
2012-11-18,0.344976532208693
2012-11-19,0.250471127612297
2012-11-20,0.278118609406953
2012-11-21,0.299016142335336
2012-11-22,0.441242263813288
2012-11-23,0.283612511117699
2012-11-24,0.298635715740175
2012-11-25,0.244184898832045
2012-11-26,0.372842765220261
2012-11-27,0.311987208052636
2012-11-28,0.331790776390946
2012-11-29,0.336313350276573
2012-11-30,0.266050088990592
2012-12-01,0.307858230417865
2012-12-02,0.333736640451704
2012-12-03,0.370180155955902
2012-12-04,0.428768978133733
2012-12-05,0.309757021483847
2012-12-06,0.430751529098286
2012-12-07,0.37908083463676
2012-12-08,0.346573656134592
2012-12-09,0.392155548105934
2012-12-10,0.448273825344792
2012-12-11,0.372049963262307
2012-12-12,0.307321326394376
2012-12-13,0.303488490354951
2012-12-14,0.435993463162195
2012-12-15,0.294130239328681
2012-12-16,0.287588751218154
2012-12-17,0.339644776689493
2012-12-18,0.319991560927092
2012-12-19,0.333343616955636
2012-12-20,0.218521429003204
2012-12-21,0.381090237141977
2012-12-22,0.25446718648473
2012-12-23,0.335037848284748
2012-12-24,0.281515411775933
2012-12-25,0.253169809580894
2012-12-26,0.205456555145176
2012-12-27,0.24818660572337
2012-12-28,0.247454202228072
2012-12-29,0.195312769257281
2012-12-30,0.245436544768269
2012-12-31,0.00482401975918493
2013-01-01,0.367881970122763
2013-01-02,0.251307438436151
2013-01-03,0.306514560192135
2013-01-04,0.326682564917859
2013-01-05,0.232955668269547
2013-01-06,0.219161474046297
2013-01-07,0.333745336354689
2013-01-08,0.295459177896048
2013-01-09,0.255922091595017
2013-01-10,0.246583648150739
2013-01-11,0.27652516456746
2013-01-12,0.195042442629829
2013-01-13,0.245676308435919
2013-01-14,0.228964782528528
2013-01-15,0.236687398824231
2013-01-16,0.215287405959497
2013-01-17,0.264751571350047
2013-01-18,0.264707353676838
2013-01-19,0.273418196603384
2013-01-20,0.280024315466751
2013-01-21,0.295499601230489
2013-01-22,0.228651445388522
2013-01-23,0.259191095920424
2013-01-24,0.284070958782066
2013-01-25,0.305013207763868
2013-01-26,0.257561656584458
2013-01-27,0.279228447710274
2013-01-28,0.217452498240676
2013-01-29,0.185338739805914
2013-01-30,0.214019689242083
2013-01-31,0.279356136820926
2013-02-01,0.191371681415929
2013-02-02,0.142428897965301
2013-02-03,0.243135849916946
2013-02-04,0.136543632363725
2013-02-05,0.203535995929789
2013-02-06,0.200280008842385
2013-02-07,0.163717505299565
2013-02-08,0.172024184700142
2013-02-09,0.139702191734984
2013-02-10,0.154806032001842
2013-02-11,0.214820654316121
2013-02-12,0.242213399909958
2013-02-13,0.21499038806853
2013-02-14,0.236671914739009
2013-02-15,0.2248301991406
2013-02-16,0.217692007362374
2013-02-17,0.173798837090687
2013-02-18,0.242440820620726
2013-02-19,0.239546253806236
2013-02-20,0.31537187200279
2013-02-21,0.249650303070672
2013-02-22,0.237469126834229
2013-02-23,0.209751842890102
2013-02-24,0.232363360323887
2013-02-25,0.31642020436986
2013-02-26,0.277307512737755
2013-02-27,0.333086815399154
2013-02-28,0.31402001328505
2013-03-01,0.367375231053604
2013-03-02,0.268762512851036
2013-03-03,0.340581417768161
2013-03-04,0.238545686134942
2013-03-05,0.260165447611327
2013-03-06,0.325679802774405
2013-03-07,0.32795072744142
2013-03-08,0.242588583798564
2013-03-09,0.301709222461071
2013-03-10,0.309652725914862
2013-03-11,0.260964158937364
2013-03-12,0.266605533848975
2013-03-13,0.259296419389227
2013-03-14,0.353264849258322
2013-03-15,0.355834689527128
2013-03-16,0.299856686142652
2013-03-17,0.296323593167433
2013-03-18,0.220595639208396
2013-03-19,0.254855821825913
2013-03-20,0.292581497102763
2013-03-21,0.286436075498576
2013-03-22,0.293057282203309
2013-03-23,0.320587184209803
2013-03-24,0.29451287793953
2013-03-25,0.279308840937883
2013-03-26,0.404745345070842
2013-03-27,0.306650038048533
2013-03-28,0.307569615205689
2013-03-29,0.277068062827225
