date_time,comp3_rate_percent_diff
2012-11-01,14.662896682043
2012-11-02,3.87469593592406
2012-11-03,7.87971058185107
2012-11-04,1.59817492369825
2012-11-05,2.24234835103999
2012-11-06,6.95911123154044
2012-11-07,12.4381470113926
2012-11-08,6.87684087058517
2012-11-09,8.46496796125267
2012-11-10,2.13091147743505
2012-11-11,4.30337515805856
2012-11-12,16.9053670166895
2012-11-13,35.5087917279026
2012-11-14,3.70687001923605
2012-11-15,3.9601927394185
2012-11-16,5.54939248196431
2012-11-17,2.06540427049083
2012-11-18,2.06139038160669
2012-11-19,4.06255449610441
2012-11-20,1.90521339601094
2012-11-21,2.21865794744904
2012-11-22,6.98102304078741
2012-11-23,5.9327749777646
2012-11-24,6.78884137650173
2012-11-25,1.72663266984701
2012-11-26,4.2929219600726
2012-11-27,8.14705496867546
2012-11-28,3.60741485085678
2012-11-29,9.20119599342204
2012-11-30,6.73137554030003
2012-12-01,6.53117069869734
2012-12-02,1.84307992202729
2012-12-03,16.5264856144125
2012-12-04,7.8184725303218
2012-12-05,9.27225499215326
2012-12-06,20.8005208017925
2012-12-07,6.63376485074378
2012-12-08,2.22224045958145
2012-12-09,2.15548105933624
2012-12-10,1.98839372729689
2012-12-11,5.49284349742836
2012-12-12,2.28407945287594
2012-12-13,3.45747025121199
2012-12-14,2.30709519270053
2012-12-15,2.20824592199341
2012-12-16,1.99046359459836
2012-12-17,2.14716394292418
2012-12-18,1.9307091835197
2012-12-19,1.89708150799037
2012-12-20,2.14407906667473
2012-12-21,2.07511549122267
2012-12-22,2.09811565951917
2012-12-23,1.9257932034144
2012-12-24,1.84306708655406
2012-12-25,2.05205403660842
2012-12-26,1.79125441457957
2012-12-27,1.78664050079491
2012-12-28,1.7473079684135
2012-12-29,1.6583835946924
2012-12-30,1.47883794319658
2012-12-31,0.0103426983636925
2013-01-01,1.25177488537199
2013-01-02,1.53818227976644
2013-01-03,1.63839687781447
2013-01-04,1.51576576576577
2013-01-05,1.24972004479283
2013-01-06,1.16533679194744
2013-01-07,1.71033898693035
2013-01-08,1.74768429396444
2013-01-09,1.7701789787682
2013-01-10,2.52583834709202
2013-01-11,1.80259679676567
2013-01-12,1.7823967982442
2013-01-13,1.5173828764192
2013-01-14,1.75464546925898
2013-01-15,1.92802675300332
2013-01-16,1.93897311180308
2013-01-17,2.11904022178142
2013-01-18,2.0504252126063
2013-01-19,1.78325462108654
2013-01-20,1.47877682630299
2013-01-21,1.50862481485701
2013-01-22,1.41130678312052
2013-01-23,1.48891371981946
2013-01-24,1.36857689385006
2013-01-25,1.52437693809579
2013-01-26,1.40919364488466
2013-01-27,1.22902506232778
2013-01-28,1.35031182508675
2013-01-29,1.37288714747824
2013-01-30,1.52318823389871
2013-01-31,1.86355466130114
2013-02-01,1.79244294364229
2013-02-02,2.5701277775696
2013-02-03,1.34019476924079
2013-02-04,1.49254461011978
2013-02-05,1.84385652505724
2013-02-06,1.81733107361285
2013-02-07,1.69302688831864
2013-02-08,1.72066204449425
2013-02-09,1.61954157604149
2013-02-10,1.43573155289513
2013-02-11,1.62348816463706
2013-02-12,1.68929316907461
2013-02-13,1.69201681559879
2013-02-14,1.62204190383917
2013-02-15,1.68966871505799
2013-02-16,1.56528529198505
2013-02-17,1.47286544935224
2013-02-18,1.68039978958443
2013-02-19,1.70077625766608
2013-02-20,1.92229052227744
2013-02-21,1.81524900641666
2013-02-22,1.91571020388397
2013-02-23,1.51204209104721
2013-02-24,1.43251518218623
2013-02-25,1.60689955969095
2013-02-26,1.64251060633741
2013-02-27,1.89221003327992
2013-02-28,1.79759583449399
2013-03-01,1.69815157116451
2013-03-02,1.49507602402467
2013-03-03,1.34822939651663
2013-03-04,1.50947814033642
2013-03-05,1.55419422591521
2013-03-06,1.51203223313832
2013-03-07,1.65692796651993
2013-03-08,1.67027458129201
2013-03-09,1.42995333717821
2013-03-10,1.3447068707991
2013-03-11,2.48041909996565
2013-03-12,1.49407941950403
2013-03-13,1.54881795949081
2013-03-14,1.6342448270812
2013-03-15,1.73690604442203
2013-03-16,1.39295557270422
2013-03-17,1.2451877221885
2013-03-18,1.93638898570931
2013-03-19,1.16570685491362
2013-03-20,1.22409239623162
2013-03-21,1.26339921652422
2013-03-22,1.48916993401549
2013-03-23,1.1393737801358
2013-03-24,0.992336912368531
2013-03-25,3.46482939087454
2013-03-26,3.74653736859885
2013-03-27,1.28045996448804
2013-03-28,1.6053033827341
2013-03-29,1.11369109947644
2013-03-30,1.60968416720963
2013-03-31,1.42707695894163
2013-04-01,1.1394605960131
2013-04-02,1.17713352870602
2013-04-03,1.22442949889204
2013-04-04,1.5657488447369
2013-04-05,1.67127573195778
2013-04-06,1.10355464159812
2013-04-07,1.08470353761834
2013-04-08,1.09436295411905
2013-04-09,1.29615894588547
2013-04-10,1.2728606668935
2013-04-11,1.66031060875756
2013-04-12,1.31647720174891
2013-04-13,1.08736157496924
2013-04-14,1.01038886272047
2013-04-15,1.11316830564033
2013-04-16,1.2047259429165
2013-04-17,1.18892399800432
2013-04-18,1.40264235459132
2013-04-19,1.42973694243233
2013-04-20,1.1492251709643
2013-04-21,1.01279302110239
2013-04-22,1.4693374108053
2013-04-23,1.40520212369598
2013-04-24,1.42728572630162
2013-04-25,1.49376763272634
2013-04-26,1.40603343833293
2013-04-27,1.372974253138
2013-04-28,1.28638523143749
2013-04-29,1.39709080464486
2013-04-30,1.4270246404844
2013-05-01,1.54259813936881
2013-05-02,1.62570452604611
2013-05-03,1.6429012646705
2013-05-04,1.43388677105321
2013-05-05,1.3578811702539
2013-05-06,1.39314000120917
2013-05-07,1.35191318578554
2013-05-08,1.45897625807513
2013-05-09,1.58345988357378
2013-05-10,1.46148124271652
2013-05-11,1.37616599452021
2013-05-12,1.28063783726702
2013-05-13,1.51423946392606
2013-05-14,1.70203316627959
2013-05-15,1.77846481876333
2013-05-16,2.0008553070761
2013-05-17,1.97409576300379
2013-05-18,1.61008233510686
2013-05-19,1.4690549979185
2013-05-20,1.62510176892902
2013-05-21,1.78320119409929
2013-05-22,1.86232343185122
2013-05-23,1.9138862142588
2013-05-24,1.83135574103316
2013-05-25,1.83901306586506
2013-05-26,1.35525923516817
2013-05-27,1.2786095447966
2013-05-28,1.55503361886341
2013-05-29,1.59669164152963
2013-05-30,1.57761272565369
2013-05-31,1.42994626497533
2013-06-01,1.50714366070424
2013-06-02,1.08124017074815
2013-06-03,1.48361968951992
2013-06-04,1.64015834370993
2013-06-05,1.56217974343133
2013-06-06,1.66738201810861
2013-06-07,1.65550450609648
2013-06-08,1.59280555934051
2013-06-09,1.43032492646889
2013-06-10,1.70021073866604
2013-06-11,1.59570691060592
2013-06-12,1.80875202593193
2013-06-13,4.85980040693731
2013-06-14,1.83245007007708
2013-06-15,1.67686391551398
2013-06-16,1.33081289788789
2013-06-17,2.81580762952867
2013-06-18,7.19612824106517
2013-06-19,4.00830851806919
2013-06-20,3.58212485671137
2013-06-21,7.13959925152035
2013-06-22,2.51426212280438
2013-06-23,1.27952562369424
2013-06-24,3.74281815198051
2013-06-25,8.10291174269454
2013-06-26,2.81331505383535
2013-06-27,6.17363421379614
2013-06-28,2.64583507394101
2013-06-29,4.48131407783045
2013-06-30,1.14788107640863
