date_time,comp4_rate_percent_diff
2012-11-01,0.387845273161785
2012-11-02,0.367398398101454
2012-11-03,0.468237219518498
2012-11-04,0.273946419212628
2012-11-05,0.577307357709646
2012-11-06,1.40016257959626
2012-11-07,0.430031732820059
2012-11-08,0.589704157435162
2012-11-09,0.47612887698926
2012-11-10,0.509014399876462
2012-11-11,0.573582336348604
2012-11-12,0.900573225790088
2012-11-13,0.565242494226328
2012-11-14,0.552486946963451
2012-11-15,0.552045118545693
2012-11-16,0.617674977850905
2012-11-17,0.582537733232976
2012-11-18,0.669512278076321
2012-11-19,0.507383343177791
2012-11-20,0.497941731070565
2012-11-21,0.754860374690703
2012-11-22,0.585825068973231
2012-11-23,0.534872517047139
2012-11-24,1.04618204031765
2012-11-25,0.46866260898174
2012-11-26,0.888005279656822
2012-11-27,0.624577315263834
2012-11-28,0.672810450602919
2012-11-29,0.651756615338616
2012-11-30,0.615592423086702
2012-12-01,0.692014887497885
2012-12-02,0.887174833635814
2012-12-03,0.700726001613337
2012-12-04,0.567658667281265
2012-12-05,0.623518588668218
2012-12-06,0.859474353539635
2012-12-07,0.618722752837033
2012-12-08,0.583504308576118
2012-12-09,0.877472343278579
2012-12-10,0.642538613744426
2012-12-11,0.838618662747979
2012-12-12,0.645976948856979
2012-12-13,0.977523137946232
2012-12-14,0.742509873348768
2012-12-15,0.696022605642848
2012-12-16,0.87898510371711
2012-12-17,0.470357133113251
2012-12-18,0.663130293257783
2012-12-19,0.489603257851546
2012-12-20,0.578522637973765
2012-12-21,0.54096088697259
2012-12-22,0.610705003248863
2012-12-23,0.522306329521662
2012-12-24,0.452714953716958
2012-12-25,0.666420766287058
2012-12-26,0.438788989836357
2012-12-27,0.419862877583466
2012-12-28,0.445055967669033
2012-12-29,0.402240220575564
2012-12-30,0.507425283088918
2012-12-31,0.00648348255634455
2013-01-01,0.406078982399053
2013-01-02,0.522975374460523
2013-01-03,0.532222555789052
2013-01-04,0.556120826709062
2013-01-05,0.442197483696726
2013-01-06,0.471395945526828
2013-01-07,0.459543592208565
2013-01-08,0.586388857434039
2013-01-09,0.575035093876119
2013-01-10,0.502635138286461
2013-01-11,0.504846317317162
2013-01-12,0.572668882935804
2013-01-13,0.349822520957632
2013-01-14,52.1455204769417
2013-01-15,107.256198347107
2013-01-16,174.405664022547
2013-01-17,103.122027579284
2013-01-18,200.985317658829
2013-01-19,148.685328245707
2013-01-20,69.2189449201818
2013-01-21,0.41166685655691
2013-01-22,0.498219964873974
2013-01-23,26.6932211559528
2013-01-24,0.368419673505752
2013-01-25,0.41900195245205
2013-01-26,0.404939174366815
2013-01-27,0.45319511875082
2013-01-28,0.425756509500352
2013-01-29,0.500683402432913
2013-01-30,0.604151346222275
2013-01-31,0.49121395036888
2013-02-01,0.571000232883093
2013-02-02,0.68119309026867
2013-02-03,0.535713122496173
2013-02-04,0.576093864580787
2013-02-05,0.607606207071992
2013-02-06,0.637535922187016
2013-02-07,0.88760459667522
2013-02-08,0.872166584961599
2013-02-09,0.530728905247895
2013-02-10,0.489973523656038
2013-02-11,0.645084330850777
2013-02-12,0.576269799042279
2013-02-13,0.713585567315208
2013-02-14,0.689814702676517
2013-02-15,0.717275793559118
2013-02-16,0.573289084723074
2013-02-17,0.487988370906865
2013-02-18,0.856012624934245
2013-02-19,0.996890680619291
2013-02-20,0.496403348155899
2013-02-21,1.00577277470637
2013-02-22,0.447285582836941
2013-02-23,0.491249788982049
2013-02-24,0.401973684210526
2013-02-25,0.505960787571654
2013-02-26,0.56370907171711
2013-02-27,0.550700521796294
2013-02-28,0.587734898969337
2013-03-01,0.513193160813309
2013-03-02,0.404767058059629
2013-03-03,0.476959660661111
2013-03-04,0.262503278012962
2013-03-05,0.285959061849402
2013-03-06,0.362254847849284
2013-03-07,0.280158714491581
2013-03-08,0.25455166913524
2013-03-09,0.217165626802286
2013-03-10,0.228995519044063
2013-03-11,0.275926562082522
2013-03-12,0.211286978709832
2013-03-13,0.375828264459355
2013-03-14,0.237713664037492
2013-03-15,0.305063378183235
2013-03-16,0.246141549994488
2013-03-17,0.151478366426775
2013-03-18,0.529840052670307
2013-03-19,0.416661506388424
2013-03-20,0.489751271236549
2013-03-21,0.506810897435897
2013-03-22,0.443674093908387
2013-03-23,0.468647771943811
2013-03-24,0.346200294227433
2013-03-25,0.375610060019522
2013-03-26,0.480098563281203
2013-03-27,0.517502325188129
2013-03-28,0.516182627766332
2013-03-29,0.522198952879581
2013-03-30,0.5473406261788
2013-03-31,0.519247020427194
2013-04-01,0.324693704257814
2013-04-02,0.447534567197058
2013-04-03,0.434474983477821
2013-04-04,0.476735024170021
2013-04-05,0.408917227874098
2013-04-06,0.854377203290247
2013-04-07,0.31858495266567
2013-04-08,0.685655807607027
2013-04-09,0.550033148255573
2013-04-10,0.450769819666553
2013-04-11,0.806181025275899
2013-04-12,0.47892567145534
2013-04-13,0.46387765863948
2013-04-14,0.45114355995185
2013-04-15,0.397083757205832
2013-04-16,0.496591868089066
2013-04-17,0.485843173124896
2013-04-18,0.484921837884306
2013-04-19,0.54543143982717
2013-04-20,0.529738377564465
2013-04-21,0.516448169988791
2013-04-22,0.496085626911315
2013-04-23,0.534510059612519
2013-04-24,0.516023214736311
2013-04-25,0.55673249551167
2013-04-26,0.456820935304095
2013-04-27,0.624725107419562
2013-04-28,0.388353468168861
2013-04-29,0.637602068031677
2013-04-30,0.39496257673871
2013-05-01,0.409080991014223
2013-05-02,0.396370623398804
2013-05-03,0.462596313274164
2013-05-04,0.286789956208059
2013-05-05,0.353318726640031
2013-05-06,0.547066766086939
2013-05-07,0.437441552369077
2013-05-08,0.483499979426408
2013-05-09,0.456846368008099
2013-05-10,0.373757159505095
2013-05-11,0.498260628636518
2013-05-12,0.481202809018428
2013-05-13,0.504056317879797
2013-05-14,0.530395632155808
2013-05-15,0.860593138205079
2013-05-16,0.555678404539386
2013-05-17,0.589528074405787
2013-05-18,0.482745296198318
2013-05-19,0.468453675008095
2013-05-20,0.434793871660129
2013-05-21,0.485277298544207
2013-05-22,0.511237001975327
2013-05-23,0.446874869175702
2013-05-24,0.869433792014437
2013-05-25,0.587160332152743
2013-05-26,0.599127300322519
2013-05-27,0.399118543003435
2013-05-28,0.607810629087225
2013-05-29,0.398092828646492
2013-05-30,0.528211770420141
2013-05-31,0.403893587033122
2013-06-01,0.693497581280234
2013-06-02,0.516086272747697
2013-06-03,0.47280997366628
2013-06-04,0.482799635735127
2013-06-05,0.441145473707163
2013-06-06,0.414535941300305
2013-06-07,0.479280791659304
2013-06-08,0.429050279329609
